pond,datetime,date,doy,time,temp,do,dosat
A,5/17/2020 2:15,5/17/2020,138,2:15,19.033,15.938,171.977504
A,5/17/2020 2:45,5/17/2020,138,2:45,19.016,15.984,172.414693
A,5/17/2020 3:15,5/17/2020,138,3:15,18.957,15.909,171.401331
A,5/17/2020 3:45,5/17/2020,138,3:45,18.924,15.481,166.678912
A,5/17/2020 4:15,5/17/2020,138,4:15,18.882,15.798,169.947535
A,5/17/2020 4:45,5/17/2020,138,4:45,18.823,15.405,165.522044
A,5/17/2020 5:15,5/17/2020,138,5:15,18.722,15.292,163.971912
A,5/17/2020 5:45,5/17/2020,138,5:45,18.655,14.848,158.994688
A,5/17/2020 6:15,5/17/2020,138,6:15,18.495,14.578,155.59649
A,5/17/2020 6:45,5/17/2020,138,6:45,18.42,14.625,155.859831
A,5/17/2020 7:15,5/17/2020,138,7:15,18.336,14.511,154.380184
A,5/17/2020 7:45,5/17/2020,138,7:45,18.26,14.359,152.526139
A,5/17/2020 8:15,5/17/2020,138,8:15,18.192,14.433,153.099162
A,5/17/2020 8:45,5/17/2020,138,8:45,18.201,14.529,154.145868
A,5/17/2020 9:15,5/17/2020,138,9:15,18.142,14.794,156.767977
A,5/17/2020 9:45,5/17/2020,138,9:45,18.142,15.01,159.05687
A,5/17/2020 10:15,5/17/2020,138,10:15,18.159,14.94,158.370211
A,5/17/2020 10:45,5/17/2020,138,10:45,18.184,15.083,159.9679
A,5/17/2020 11:15,5/17/2020,138,11:15,18.226,15.032,159.564029
A,5/17/2020 11:45,5/17/2020,138,11:45,18.235,15.106,160.379046
A,5/17/2020 12:15,5/17/2020,138,12:15,18.26,15.143,160.854052
A,5/17/2020 12:45,5/17/2020,138,12:45,18.26,15.072,160.099866
A,5/17/2020 13:15,5/17/2020,138,13:15,18.285,15.199,161.531395
A,5/17/2020 13:45,5/17/2020,138,13:45,18.369,15.03,160.009455
A,5/17/2020 14:15,5/17/2020,138,14:15,18.386,15.257,162.482431
A,5/17/2020 14:45,5/17/2020,138,14:45,18.462,15.405,164.312916
A,5/17/2020 15:15,5/17/2020,138,15:15,18.521,15.404,164.499731
A,5/17/2020 15:45,5/17/2020,138,15:45,18.512,15.539,165.911009
A,5/17/2020 16:15,5/17/2020,138,16:15,18.504,15.669,167.271788
A,5/17/2020 16:45,5/17/2020,138,16:45,18.529,15.489,165.434377
A,5/17/2020 17:15,5/17/2020,138,17:15,18.638,15.612,167.118012
A,5/17/2020 17:45,5/17/2020,138,17:45,18.655,15.678,167.882456
A,5/17/2020 18:15,5/17/2020,138,18:15,18.655,15.844,169.66001
A,5/17/2020 18:45,5/17/2020,138,18:45,18.68,15.365,164.614329
A,5/17/2020 19:15,5/17/2020,138,19:15,18.663,15.737,168.541612
A,5/17/2020 19:45,5/17/2020,138,19:45,18.672,15.727,168.465291
A,5/17/2020 20:15,5/17/2020,138,20:15,18.672,14.666,157.100016
A,5/17/2020 20:45,5/17/2020,138,20:45,18.647,14.342,153.551414
A,5/17/2020 21:15,5/17/2020,138,21:15,18.63,14.3,153.04889
A,5/17/2020 21:45,5/17/2020,138,21:45,18.588,14.335,153.2926
A,5/17/2020 22:15,5/17/2020,138,22:15,18.512,14.486,154.668053
A,5/17/2020 22:45,5/17/2020,138,22:45,18.411,14.938,159.166294
A,5/17/2020 23:15,5/17/2020,138,23:15,18.31,15.45,164.282827
A,5/17/2020 23:45,5/17/2020,138,23:45,18.184,15.986,169.544974
A,5/18/2020 0:15,5/18/2020,139,0:15,18.091,16.138,170.831409
A,5/18/2020 0:45,5/18/2020,139,0:45,18.024,15.933,168.429794
A,5/18/2020 1:15,5/18/2020,139,1:15,17.898,15.941,168.078854
A,5/18/2020 1:45,5/18/2020,139,1:45,17.813,15.919,167.553625
A,5/18/2020 2:15,5/18/2020,139,2:15,17.712,15.806,166.018393
A,5/18/2020 2:45,5/18/2020,139,2:45,17.611,15.687,164.425358
A,5/18/2020 3:15,5/18/2020,139,3:15,17.518,15.537,162.540318
A,5/18/2020 3:45,5/18/2020,139,3:45,17.45,15.499,161.914705
A,5/18/2020 4:15,5/18/2020,139,4:15,17.366,15.419,160.798763
A,5/18/2020 4:45,5/18/2020,139,4:45,17.298,15.23,158.603778
A,5/18/2020 5:15,5/18/2020,139,5:15,17.205,15.085,156.790457
A,5/18/2020 5:45,5/18/2020,139,5:45,17.137,14.94,155.063789
A,5/18/2020 6:15,5/18/2020,139,6:15,17.086,14.741,152.835906
A,5/18/2020 6:45,5/18/2020,139,6:45,17.01,14.62,151.341348
A,5/18/2020 7:15,5/18/2020,139,7:15,16.959,14.391,148.812315
A,5/18/2020 7:45,5/18/2020,139,7:45,16.942,14.46,149.47274
A,5/18/2020 8:15,5/18/2020,139,8:15,16.934,14.515,150.016202
A,5/18/2020 8:45,5/18/2020,139,8:45,17.002,14.586,150.964189
A,5/18/2020 9:15,5/18/2020,139,9:15,17.01,14.748,152.666361
A,5/18/2020 9:45,5/18/2020,139,9:45,17.078,14.813,153.556805
A,5/18/2020 10:15,5/18/2020,139,10:15,16.934,14.559,150.470953
A,5/18/2020 10:45,5/18/2020,139,10:45,16.705,13.998,143.981085
A,5/18/2020 11:15,5/18/2020,139,11:15,16.696,13.76,141.506344
A,5/18/2020 11:45,5/18/2020,139,11:45,16.577,13.901,142.599647
A,5/18/2020 12:15,5/18/2020,139,12:15,16.611,13.343,136.973368
A,5/18/2020 12:45,5/18/2020,139,12:45,16.688,13.042,134.100005
A,5/18/2020 13:15,5/18/2020,139,13:15,16.798,13.048,134.471348
A,5/18/2020 13:45,5/18/2020,139,13:45,16.925,13.291,137.340025
A,5/18/2020 14:15,5/18/2020,139,14:15,16.925,13.38,138.25969
A,5/18/2020 14:45,5/18/2020,139,14:45,17.137,15.629,162.21499
A,5/18/2020 15:15,5/18/2020,139,15:15,17.095,15.025,155.809657
A,5/18/2020 15:45,5/18/2020,139,15:45,17.12,14.806,153.618599
A,5/18/2020 16:15,5/18/2020,139,16:15,17.137,14.887,154.513696
A,5/18/2020 16:45,5/18/2020,139,16:45,17.273,15.443,160.73846
A,5/18/2020 17:15,5/18/2020,139,17:15,17.273,15.356,159.83292
A,5/18/2020 17:45,5/18/2020,139,17:45,17.273,15.135,157.532642
A,5/18/2020 18:15,5/18/2020,139,18:15,17.264,14.605,151.987717
A,5/18/2020 18:45,5/18/2020,139,18:45,17.256,14.356,149.371654
A,5/18/2020 19:15,5/18/2020,139,19:15,17.239,14.326,149.006857
A,5/18/2020 19:45,5/18/2020,139,19:45,17.23,14.228,147.959862
A,5/18/2020 20:15,5/18/2020,139,20:15,17.205,14.178,147.363281
A,5/18/2020 20:45,5/18/2020,139,20:45,17.188,14.068,146.16827
A,5/18/2020 21:15,5/18/2020,139,21:15,17.154,13.902,144.341353
A,5/18/2020 21:45,5/18/2020,139,21:45,17.154,13.595,141.153841
A,5/18/2020 22:15,5/18/2020,139,22:15,17.129,13.254,137.54171
A,5/18/2020 22:45,5/18/2020,139,22:45,17.019,15.166,157.022838
A,5/18/2020 23:15,5/18/2020,139,23:15,16.942,15.097,156.057397
A,5/18/2020 23:45,5/18/2020,139,23:45,16.832,15.46,159.442609
A,5/19/2020 0:15,5/19/2020,140,0:15,16.705,15.115,155.47036
A,5/19/2020 0:45,5/19/2020,140,0:45,16.705,14.823,152.466897
A,5/19/2020 1:15,5/19/2020,140,1:15,16.637,14.735,151.345639
A,5/19/2020 1:45,5/19/2020,140,1:45,16.56,14.551,149.214168
A,5/19/2020 2:15,5/19/2020,140,2:15,16.475,14.422,147.627107
A,5/19/2020 2:45,5/19/2020,140,2:45,16.467,14.134,144.654702
A,5/19/2020 3:15,5/19/2020,140,3:15,16.424,13.893,142.05946
A,5/19/2020 3:45,5/19/2020,140,3:45,16.365,13.897,141.923728
A,5/19/2020 4:15,5/19/2020,140,4:15,16.297,13.682,139.527657
A,5/19/2020 4:45,5/19/2020,140,4:45,16.254,13.22,134.693828
A,5/19/2020 5:15,5/19/2020,140,5:15,16.263,13.639,138.989297
A,5/19/2020 5:45,5/19/2020,140,5:45,16.271,13.057,133.080871
A,5/19/2020 6:15,5/19/2020,140,6:15,16.271,12.465,127.047029
A,5/19/2020 6:45,5/19/2020,140,6:45,16.263,12.125,123.560762
A,5/19/2020 7:15,5/19/2020,140,7:15,16.339,12.803,130.679507
A,5/19/2020 7:45,5/19/2020,140,7:45,16.297,12.62,128.697488
A,5/19/2020 8:15,5/19/2020,140,8:15,16.246,12.53,127.642085
A,5/19/2020 8:45,5/19/2020,140,8:45,16.186,12.997,132.231509
A,5/19/2020 9:15,5/19/2020,140,9:15,16.161,13.239,134.622384
A,5/19/2020 9:45,5/19/2020,140,9:45,16.101,13.668,138.808253
A,5/19/2020 10:15,5/19/2020,140,10:15,16.118,14.17,143.958251
A,5/19/2020 10:45,5/19/2020,140,10:45,16.126,14.801,150.394292
A,5/19/2020 11:15,5/19/2020,140,11:15,16.195,15.057,153.219122
A,5/19/2020 11:45,5/19/2020,140,11:45,16.229,14.459,147.239733
A,5/19/2020 12:15,5/19/2020,140,12:15,16.314,13.361,136.303045
A,5/19/2020 12:45,5/19/2020,140,12:45,16.39,14.804,151.266229
A,5/19/2020 13:15,5/19/2020,140,13:15,16.458,14.702,150.439397
A,5/19/2020 13:45,5/19/2020,140,13:45,16.552,14.177,145.354511
A,5/19/2020 14:15,5/19/2020,140,14:15,16.594,13.625,139.818314
A,5/19/2020 14:45,5/19/2020,140,14:45,16.671,13.472,138.471939
A,5/19/2020 15:15,5/19/2020,140,15:15,16.688,13.285,136.598571
A,5/19/2020 15:45,5/19/2020,140,15:45,16.756,13.318,137.133247
A,5/19/2020 16:15,5/19/2020,140,16:15,16.807,13.487,139.021831
A,5/19/2020 16:45,5/19/2020,140,16:45,16.841,13.614,140.430822
A,5/19/2020 17:15,5/19/2020,140,17:15,16.925,13.487,139.365354
A,5/19/2020 17:45,5/19/2020,140,17:45,16.959,13.403,138.595751
A,5/19/2020 18:15,5/19/2020,140,18:15,16.993,13.236,136.966046
A,5/19/2020 18:45,5/19/2020,140,18:45,17.027,13.202,136.711162
A,5/19/2020 19:15,5/19/2020,140,19:15,17.103,13.095,135.818139
A,5/19/2020 19:45,5/19/2020,140,19:45,17.103,13.404,139.023012
A,5/19/2020 20:15,5/19/2020,140,20:15,17.146,13.466,139.791182
A,5/19/2020 20:45,5/19/2020,140,20:45,17.146,13.497,140.112994
A,5/19/2020 21:15,5/19/2020,140,21:15,17.179,13.41,139.305482
A,5/19/2020 21:45,5/19/2020,140,21:45,17.188,13.485,140.110827
A,5/19/2020 22:15,5/19/2020,140,22:15,17.196,13.271,137.910288
A,5/19/2020 22:45,5/19/2020,140,22:45,17.196,13.277,137.972639
A,5/19/2020 23:15,5/19/2020,140,23:15,17.171,13.124,136.311771
A,5/19/2020 23:45,5/19/2020,140,23:45,17.112,13.667,141.777361
A,5/20/2020 0:15,5/20/2020,141,0:15,17.069,13.225,137.069321
A,5/20/2020 0:45,5/20/2020,141,0:45,17.061,12.82,132.849579
A,5/20/2020 1:15,5/20/2020,141,1:15,17.027,12.465,129.079278
A,5/20/2020 1:45,5/20/2020,141,1:45,17.01,12.131,125.576053
A,5/20/2020 2:15,5/20/2020,141,2:15,16.985,11.845,122.551522
A,5/20/2020 2:45,5/20/2020,141,2:45,16.934,11.697,120.891458
A,5/20/2020 3:15,5/20/2020,141,3:15,16.891,11.813,121.980682
A,5/20/2020 3:45,5/20/2020,141,3:45,16.764,18.895,194.591309
A,5/20/2020 4:15,5/20/2020,141,4:15,16.645,18.518,190.23341
A,5/20/2020 4:45,5/20/2020,141,4:45,16.611,18.931,194.337318
A,5/20/2020 5:15,5/20/2020,141,5:15,16.535,20.025,205.239736
A,5/20/2020 5:45,5/20/2020,141,5:45,16.509,19.924,204.092914
A,5/20/2020 6:15,5/20/2020,141,6:15,16.475,18.947,193.94611
A,5/20/2020 6:45,5/20/2020,141,6:45,16.484,18.344,187.809234
A,5/20/2020 7:15,5/20/2020,141,7:15,16.475,17.716,181.345294
A,5/20/2020 7:45,5/20/2020,141,7:45,16.467,17.63,180.434584
A,5/20/2020 8:15,5/20/2020,141,8:15,16.441,17.527,179.282233
A,5/20/2020 8:45,5/20/2020,141,8:45,16.433,17.797,182.013364
A,5/20/2020 9:15,5/20/2020,141,9:15,16.416,17.826,182.244661
A,5/20/2020 9:45,5/20/2020,141,9:45,16.407,17.855,182.506523
A,5/20/2020 10:15,5/20/2020,141,10:15,16.433,18.203,186.165604
A,5/20/2020 10:45,5/20/2020,141,10:45,16.458,18.146,185.680404
A,5/20/2020 11:15,5/20/2020,141,11:15,16.484,17.974,184.021106
A,5/20/2020 11:45,5/20/2020,141,11:45,16.509,8.153,83.515836
A,5/20/2020 12:15,5/20/2020,141,12:15,16.56,9.233,94.680394
A,5/20/2020 12:45,5/20/2020,141,12:45,16.603,11.866,121.790667
A,5/20/2020 13:15,5/20/2020,141,13:15,16.671,12.066,124.02037
A,5/20/2020 13:45,5/20/2020,141,13:45,16.739,13.112,134.964008
A,5/20/2020 14:15,5/20/2020,141,14:15,16.798,13.481,138.933802
A,5/20/2020 14:45,5/20/2020,141,14:45,16.875,14.282,147.426173
A,5/20/2020 15:15,5/20/2020,141,15:15,16.9,14.228,146.945543
A,5/20/2020 15:45,5/20/2020,141,15:45,16.968,14.176,146.616625
A,5/20/2020 16:15,5/20/2020,141,16:15,17.01,14.245,147.459473
A,5/20/2020 16:45,5/20/2020,141,16:45,17.069,14.339,148.615273
A,5/20/2020 17:15,5/20/2020,141,17:15,17.086,14.34,148.678305
A,5/20/2020 17:45,5/20/2020,141,17:45,17.146,14.342,148.884979
A,5/20/2020 18:15,5/20/2020,141,18:15,17.163,14.308,148.58459
A,5/20/2020 18:45,5/20/2020,141,18:45,17.196,14.335,148.967221
A,5/20/2020 19:15,5/20/2020,141,19:15,17.188,14.325,148.838532
A,5/20/2020 19:45,5/20/2020,141,19:45,17.205,14.236,147.966121
A,5/20/2020 20:15,5/20/2020,141,20:15,17.213,14.212,147.741247
A,5/20/2020 20:45,5/20/2020,141,20:45,17.196,14.244,148.021562
A,5/20/2020 21:15,5/20/2020,141,21:15,17.188,14.271,148.277465
A,5/20/2020 21:45,5/20/2020,141,21:45,17.146,14.505,150.57709
A,5/20/2020 22:15,5/20/2020,141,22:15,17.12,14.565,151.118121
A,5/20/2020 22:45,5/20/2020,141,22:45,17.103,14.501,150.400828
A,5/20/2020 23:15,5/20/2020,141,23:15,17.044,14.404,149.21117
A,5/20/2020 23:45,5/20/2020,141,23:45,16.993,14.311,148.090139
A,5/21/2020 0:15,5/21/2020,142,0:15,16.951,14.288,147.722546
A,5/21/2020 0:45,5/21/2020,142,0:45,16.908,14.294,147.651872
A,5/21/2020 1:15,5/21/2020,142,1:15,16.866,14.275,147.326183
A,5/21/2020 1:45,5/21/2020,142,1:45,16.824,14.33,147.763913
A,5/21/2020 2:15,5/21/2020,142,2:15,16.79,9.241,95.220844
A,5/21/2020 2:45,5/21/2020,142,2:45,16.73,9.588,98.672271
A,5/21/2020 3:15,5/21/2020,142,3:15,16.713,10.277,105.725237
A,5/21/2020 3:45,5/21/2020,142,3:45,16.645,11.339,116.48432
A,5/21/2020 4:15,5/21/2020,142,4:15,16.603,11.819,121.308267
A,5/21/2020 4:45,5/21/2020,142,4:45,16.543,12.097,124.005135
A,5/21/2020 5:15,5/21/2020,142,5:15,16.458,12.252,125.369575
A,5/21/2020 5:45,5/21/2020,142,5:45,16.356,12.882,131.533023
A,5/21/2020 6:15,5/21/2020,142,6:15,16.331,10.886,111.094038
A,5/21/2020 6:45,5/21/2020,142,6:45,16.339,11.209,114.409638
A,5/21/2020 7:15,5/21/2020,142,7:15,16.305,11.655,118.876594
A,5/21/2020 7:45,5/21/2020,142,7:45,16.254,11.793,120.154638
A,5/21/2020 8:15,5/21/2020,142,8:15,16.28,11.79,120.190073
A,5/21/2020 8:45,5/21/2020,142,8:45,16.297,11.816,120.498377
A,5/21/2020 9:15,5/21/2020,142,9:15,16.28,11.969,122.014842
A,5/21/2020 9:45,5/21/2020,142,9:45,16.28,12.141,123.768251
A,5/21/2020 10:15,5/21/2020,142,10:15,16.305,12.498,127.474875
A,5/21/2020 10:45,5/21/2020,142,10:45,16.356,12.387,126.478773
A,5/21/2020 11:15,5/21/2020,142,11:15,16.441,12.616,129.04802
A,5/21/2020 11:45,5/21/2020,142,11:45,16.509,11.958,122.492625
A,5/21/2020 12:15,5/21/2020,142,12:15,16.577,12.774,131.038622
A,5/21/2020 12:45,5/21/2020,142,12:45,16.645,13.034,133.896871
A,5/21/2020 13:15,5/21/2020,142,13:15,16.739,13.293,136.827071
A,5/21/2020 13:45,5/21/2020,142,13:45,16.866,16.378,169.030349
A,5/21/2020 14:15,5/21/2020,142,14:15,16.841,17.279,178.235947
A,5/21/2020 14:45,5/21/2020,142,14:45,16.891,17.197,177.575703
A,5/21/2020 15:15,5/21/2020,142,15:15,16.925,17.038,176.058938
A,5/21/2020 15:45,5/21/2020,142,15:45,16.976,16.893,174.74664
A,5/21/2020 16:15,5/21/2020,142,16:15,17.044,16.401,169.898111
A,5/21/2020 16:45,5/21/2020,142,16:45,17.078,16.209,168.028236
A,5/21/2020 17:15,5/21/2020,142,17:15,17.154,15.97,165.812934
A,5/21/2020 17:45,5/21/2020,142,17:45,17.179,15.986,166.065432
A,5/21/2020 18:15,5/21/2020,142,18:15,17.196,10.739,111.598115
A,5/21/2020 18:45,5/21/2020,142,18:45,17.205,12.046,125.203702
A,5/21/2020 19:15,5/21/2020,142,19:15,17.179,12.433,129.156231
A,5/21/2020 19:45,5/21/2020,142,19:45,17.205,12.776,132.791175
A,5/21/2020 20:15,5/21/2020,142,20:15,17.163,13.106,136.102155
A,5/21/2020 20:45,5/21/2020,142,20:45,17.129,14.356,148.977575
A,5/21/2020 21:15,5/21/2020,142,21:15,17.086,15.101,156.568415
A,5/21/2020 21:45,5/21/2020,142,21:45,17.044,14.966,155.032933
A,5/21/2020 22:15,5/21/2020,142,22:15,16.985,14.671,151.79007
A,5/21/2020 22:45,5/21/2020,142,22:45,16.925,15.232,157.39698
A,5/21/2020 23:15,5/21/2020,142,23:15,16.875,16.995,175.431159
A,5/21/2020 23:45,5/21/2020,142,23:45,16.849,16.982,175.201662
A,5/22/2020 0:15,5/22/2020,143,0:15,16.815,16.754,172.726467
A,5/22/2020 0:45,5/22/2020,143,0:45,16.756,16.102,165.799635
A,5/22/2020 1:15,5/22/2020,143,1:15,16.628,15.675,160.970114
A,5/22/2020 1:45,5/22/2020,143,1:45,16.586,12.759,130.909506
A,5/22/2020 2:15,5/22/2020,143,2:15,16.603,14.335,147.132076
A,5/22/2020 2:45,5/22/2020,143,2:45,16.62,14.419,148.047093
A,5/22/2020 3:15,5/22/2020,143,3:15,16.594,9.775,100.31002
A,5/22/2020 3:45,5/22/2020,143,3:45,16.484,10.568,108.197121
A,5/22/2020 4:15,5/22/2020,143,4:15,16.399,11.448,116.997053
A,5/22/2020 4:45,5/22/2020,143,4:45,16.39,11.116,113.582505
A,5/22/2020 5:15,5/22/2020,143,5:15,16.356,12.375,126.356246
A,5/22/2020 5:45,5/22/2020,143,5:45,16.339,12.648,129.09743
A,5/22/2020 6:15,5/22/2020,143,6:15,16.314,13.099,133.630236
A,5/22/2020 6:45,5/22/2020,143,6:45,16.305,13.663,139.357435
A,5/22/2020 7:15,5/22/2020,143,7:15,16.271,14.449,147.268554
A,5/22/2020 7:45,5/22/2020,143,7:45,16.28,14.908,151.97571
A,5/22/2020 8:15,5/22/2020,143,8:15,16.28,14.862,151.506775
A,5/22/2020 8:45,5/22/2020,143,8:45,16.28,14.848,151.364055
A,5/22/2020 9:15,5/22/2020,143,9:15,16.237,12.119,123.43178
A,5/22/2020 9:45,5/22/2020,143,9:45,16.28,16.966,172.955453
A,5/22/2020 10:15,5/22/2020,143,10:15,16.271,15.493,157.909316
A,5/22/2020 10:45,5/22/2020,143,10:45,16.305,15.709,160.225861
A,5/22/2020 11:15,5/22/2020,143,11:15,16.322,16.194,165.231964
A,5/22/2020 11:45,5/22/2020,143,11:45,16.382,16.253,166.044
A,5/22/2020 12:15,5/22/2020,143,12:15,16.475,16.305,166.901954
A,5/22/2020 12:45,5/22/2020,143,12:45,16.526,16.522,169.304823
A,5/22/2020 13:15,5/22/2020,143,13:15,16.569,16.46,168.822067
A,5/22/2020 13:45,5/22/2020,143,13:45,16.603,16.57,170.071748
A,5/22/2020 14:15,5/22/2020,143,14:15,16.671,16.546,170.068045
A,5/22/2020 14:45,5/22/2020,143,14:45,16.679,16.755,172.245162
A,5/22/2020 15:15,5/22/2020,143,15:15,16.722,16.835,173.223729
A,5/22/2020 15:45,5/22/2020,143,15:45,16.756,16.971,174.747585
A,5/22/2020 16:15,5/22/2020,143,16:15,16.773,17.011,175.221853
A,5/22/2020 16:45,5/22/2020,143,16:45,16.815,17.031,175.582217
A,5/22/2020 17:15,5/22/2020,143,17:15,16.832,17.075,176.098484
A,5/22/2020 17:45,5/22/2020,143,17:45,16.866,17.162,177.121678
A,5/22/2020 18:15,5/22/2020,143,18:15,16.875,17.166,177.196309
A,5/22/2020 18:45,5/22/2020,143,18:45,16.875,17.2,177.547274
A,5/22/2020 19:15,5/22/2020,143,19:15,16.9,17.182,177.454197
A,5/22/2020 19:45,5/22/2020,143,19:45,16.9,17.223,177.877642
A,5/22/2020 20:15,5/22/2020,143,20:15,16.9,17.151,177.134032
A,5/22/2020 20:45,5/22/2020,143,20:45,16.917,17.18,177.496594
A,5/22/2020 21:15,5/22/2020,143,21:15,16.925,17.1,176.699603
A,5/22/2020 21:45,5/22/2020,143,21:45,16.925,17.087,176.56527
A,5/22/2020 22:15,5/22/2020,143,22:15,16.951,17.126,177.064412
A,5/22/2020 22:45,5/22/2020,143,22:45,16.934,17.068,176.402104
A,5/22/2020 23:15,5/22/2020,143,23:15,16.942,16.978,175.501258
A,5/22/2020 23:45,5/22/2020,143,23:45,16.942,16.941,175.118789
A,5/23/2020 0:15,5/23/2020,144,0:15,16.976,16.883,174.643197
A,5/23/2020 0:45,5/23/2020,144,0:45,16.968,16.962,175.431095
A,5/23/2020 1:15,5/23/2020,144,1:15,16.968,16.785,173.600456
A,5/23/2020 1:45,5/23/2020,144,1:45,16.985,16.72,172.989569
A,5/23/2020 2:15,5/23/2020,144,2:15,16.993,16.654,172.335489
A,5/23/2020 2:45,5/23/2020,144,2:45,16.993,16.559,171.352429
A,5/23/2020 3:15,5/23/2020,144,3:15,17.002,16.662,172.450659
A,5/23/2020 3:45,5/23/2020,144,3:45,17.002,16.55,171.291466
A,5/23/2020 4:15,5/23/2020,144,4:15,16.959,16.655,172.22355
A,5/23/2020 4:45,5/23/2020,144,4:45,17.01,16.589,171.723777
A,5/23/2020 5:15,5/23/2020,144,5:15,17.027,16.446,170.303876
A,5/23/2020 5:45,5/23/2020,144,5:45,17.002,16.348,169.200779
A,5/23/2020 6:15,5/23/2020,144,6:15,17.01,16.249,168.204211
A,5/23/2020 6:45,5/23/2020,144,6:45,17.036,16.078,166.524367
A,5/23/2020 7:15,5/23/2020,144,7:15,17.027,16.024,165.933923
A,5/23/2020 7:45,5/23/2020,144,7:45,17.052,15.889,164.621757
A,5/23/2020 8:15,5/23/2020,144,8:15,17.069,15.51,160.751997
A,5/23/2020 8:45,5/23/2020,144,8:45,17.078,15.228,157.858842
A,5/23/2020 9:15,5/23/2020,144,9:15,17.061,15.097,156.445405
A,5/23/2020 9:45,5/23/2020,144,9:45,17.061,15.122,156.704472
A,5/23/2020 10:15,5/23/2020,144,10:15,17.112,15.068,156.310915
A,5/23/2020 10:45,5/23/2020,144,10:45,17.171,15.082,156.648441
A,5/23/2020 11:15,5/23/2020,144,11:15,17.179,15.643,162.502286
A,5/23/2020 11:45,5/23/2020,144,11:45,17.196,15.755,163.723653
A,5/23/2020 12:15,5/23/2020,144,12:15,17.273,15.833,164.797775
A,5/23/2020 12:45,5/23/2020,144,12:45,17.264,15.922,165.693148
A,5/23/2020 13:15,5/23/2020,144,13:15,17.281,15.792,164.398343
A,5/23/2020 13:45,5/23/2020,144,13:45,17.332,15.755,164.18692
A,5/23/2020 14:15,5/23/2020,144,14:15,17.408,16.282,169.946583
A,5/23/2020 14:45,5/23/2020,144,14:45,17.425,16.252,169.693225
A,5/23/2020 15:15,5/23/2020,144,15:15,17.475,16.13,168.593884
A,5/23/2020 15:45,5/23/2020,144,15:45,17.492,16.204,169.426958
A,5/23/2020 16:15,5/23/2020,144,16:15,17.543,16.356,171.196791
A,5/23/2020 16:45,5/23/2020,144,16:45,17.543,16.396,171.615468
A,5/23/2020 17:15,5/23/2020,144,17:15,17.56,16.421,171.937568
A,5/23/2020 17:45,5/23/2020,144,17:45,17.594,16.328,171.083986
A,5/23/2020 18:15,5/23/2020,144,18:15,17.602,16.032,168.010281
A,5/23/2020 18:45,5/23/2020,144,18:45,17.636,16.53,173.350854
A,5/23/2020 19:15,5/23/2020,144,19:15,17.644,16.356,171.554443
A,5/23/2020 19:45,5/23/2020,144,19:45,17.653,16.187,169.813387
A,5/23/2020 20:15,5/23/2020,144,20:15,17.653,15.333,160.854307
A,5/23/2020 20:45,5/23/2020,144,20:45,17.653,15.795,165.701022
A,5/23/2020 21:15,5/23/2020,144,21:15,17.628,16.187,169.725757
A,5/23/2020 21:45,5/23/2020,144,21:45,17.644,16.008,167.904348
A,5/23/2020 22:15,5/23/2020,144,22:15,17.661,15.848,166.284487
A,5/23/2020 22:45,5/23/2020,144,22:45,17.653,15.709,164.79882
A,5/23/2020 23:15,5/23/2020,144,23:15,17.653,15.601,163.665821
A,5/23/2020 23:45,5/23/2020,144,23:45,17.67,15.445,162.08613
A,5/24/2020 0:15,5/24/2020,145,0:15,17.653,15.393,161.48375
A,5/24/2020 0:45,5/24/2020,145,0:45,17.67,15.16,159.095223
A,5/24/2020 1:15,5/24/2020,145,1:15,17.661,15.116,158.604007
A,5/24/2020 1:45,5/24/2020,145,1:45,17.695,15.19,159.492302
A,5/24/2020 2:15,5/24/2020,145,2:15,17.67,15.188,159.389067
A,5/24/2020 2:45,5/24/2020,145,2:45,17.678,15.133,158.838094
A,5/24/2020 3:15,5/24/2020,145,3:15,17.695,15.065,158.179824
A,5/24/2020 3:45,5/24/2020,145,3:45,17.695,14.991,157.402837
A,5/24/2020 4:15,5/24/2020,145,4:15,17.687,14.982,157.28238
A,5/24/2020 4:45,5/24/2020,145,4:45,17.72,15.783,165.804163
A,5/24/2020 5:15,5/24/2020,145,5:15,17.661,15.552,163.178719
A,5/24/2020 5:45,5/24/2020,145,5:45,17.72,15.934,167.390454
A,5/24/2020 6:15,5/24/2020,145,6:15,17.72,15.954,167.600558
A,5/24/2020 6:45,5/24/2020,145,6:45,17.703,16.058,168.633973
A,5/24/2020 7:15,5/24/2020,145,7:15,17.703,15.89,166.869711
A,5/24/2020 7:45,5/24/2020,145,7:45,17.737,15.973,167.858979
A,5/24/2020 8:15,5/24/2020,145,8:15,17.703,15.954,167.541811
A,5/24/2020 8:45,5/24/2020,145,8:45,17.695,15.634,164.154223
A,5/24/2020 9:15,5/24/2020,145,9:15,17.687,15.491,162.625907
A,5/24/2020 9:45,5/24/2020,145,9:45,17.695,15.6,163.797229
A,5/24/2020 10:15,5/24/2020,145,10:15,17.703,15.447,162.217522
A,5/24/2020 10:45,5/24/2020,145,10:45,17.746,15.489,162.802861
A,5/24/2020 11:15,5/24/2020,145,11:15,17.72,15.247,160.173355
A,5/24/2020 11:45,5/24/2020,145,11:45,17.788,14.535,152.907753
A,5/24/2020 12:15,5/24/2020,145,12:15,17.754,16.019,168.401385
A,5/24/2020 12:45,5/24/2020,145,12:45,17.763,16.219,170.53553
